timestamp,ankle_horiz_fwd,ankle_vert,ankle_horiz_lateral,leg_horiz_fwd,leg_vert,leg_horiz_lateral,trunk_horiz_fwd,trunk_vert,trunk_horiz_lateral,is_anomaly
1970-01-01 00:04:45.765,20,970,386,-154,935,282,77,961,-262,0
1970-01-01 00:04:45.781,50,980,346,-127,972,252,77,961,-242,0
1970-01-01 00:04:45.796,70,990,306,-72,972,222,77,971,-242,0
1970-01-01 00:04:45.812,50,1000,277,-45,962,262,67,1000,-252,0
1970-01-01 00:04:45.828,50,1000,257,-45,962,242,67,971,-271,0
1970-01-01 00:04:45.843,50,1000,267,-81,944,262,67,961,-291,0
1970-01-01 00:04:45.859,70,1000,297,-81,962,232,77,952,-262,0
1970-01-01 00:04:45.875,60,980,297,-81,962,232,67,952,-242,0
1970-01-01 00:04:45.890,60,1000,267,-72,953,212,87,971,-242,0
1970-01-01 00:04:45.906,60,1009,247,-90,962,232,87,990,-262,0
1970-01-01 00:04:45.921,70,1009,237,-81,944,282,87,1009,-262,0
1970-01-01 00:04:45.937,60,1029,267,-81,944,282,67,980,-281,0
1970-01-01 00:04:45.953,80,1009,297,-72,925,313,48,980,-300,0
1970-01-01 00:04:45.968,80,990,297,-72,935,313,48,980,-300,0
1970-01-01 00:04:45.984,90,1019,287,-36,962,323,58,1000,-310,0
1970-01-01 00:04:46.000,121,1009,277,-9,944,373,58,1000,-310,0
1970-01-01 00:04:46.015,101,1029,277,-27,944,343,58,1009,-262,0
1970-01-01 00:04:46.031,80,1009,297,-54,962,282,77,990,-281,0
1970-01-01 00:04:46.046,80,1000,277,-54,953,282,87,980,-271,0
1970-01-01 00:04:46.062,101,970,287,-54,944,323,126,961,-281,0
1970-01-01 00:04:46.078,101,1000,297,-36,925,333,126,961,-281,0
1970-01-01 00:04:46.093,70,990,297,-63,953,303,135,933,-262,0
1970-01-01 00:04:46.109,80,1009,297,-36,935,323,155,971,-252,0
1970-01-01 00:04:46.125,90,1019,277,-45,953,313,155,971,-252,0
1970-01-01 00:04:46.140,131,1000,287,-27,953,292,155,971,-271,0
1970-01-01 00:04:46.156,151,1000,297,-27,953,313,155,971,-252,0
1970-01-01 00:04:46.171,111,1000,287,-36,972,292,165,980,-281,0
1970-01-01 00:04:46.187,80,1000,306,-45,953,292,184,990,-281,0
1970-01-01 00:04:46.203,90,1000,316,-54,953,282,184,942,-291,0
1970-01-01 00:04:46.218,60,1000,277,-63,925,292,184,942,-291,0
1970-01-01 00:04:46.234,80,990,297,-63,935,282,194,933,-271,0
1970-01-01 00:04:46.250,60,980,287,-54,953,252,194,942,-242,0
1970-01-01 00:04:46.265,80,1009,297,-36,944,292,194,961,-242,0
1970-01-01 00:04:46.281,101,1009,277,-54,944,313,194,942,-262,0
1970-01-01 00:04:46.296,80,990,297,-63,953,303,174,952,-262,0
1970-01-01 00:04:46.312,70,970,316,-63,944,292,184,952,-252,0
1970-01-01 00:04:46.328,70,990,316,-81,925,292,174,961,-281,0
1970-01-01 00:04:46.343,101,960,316,-81,944,313,165,971,-252,0
1970-01-01 00:04:46.359,80,1009,306,-72,944,303,194,961,-262,0
1970-01-01 00:04:46.375,80,980,306,-72,935,323,194,933,-242,0
1970-01-01 00:04:46.390,50,980,316,-72,972,282,174,961,-242,0
1970-01-01 00:04:46.406,60,1009,287,-36,944,303,184,980,-242,0
1970-01-01 00:04:46.421,80,1000,297,-45,953,282,184,961,-252,0
1970-01-01 00:04:46.437,80,1000,297,-45,935,292,165,971,-242,0
1970-01-01 00:04:46.453,80,980,306,-54,944,303,165,971,-262,0
1970-01-01 00:04:46.468,60,1000,326,-45,953,292,174,952,-252,0
1970-01-01 00:04:46.484,60,1009,297,-36,935,313,165,971,-242,0
1970-01-01 00:04:46.500,80,1009,316,-54,944,323,174,961,-271,0
1970-01-01 00:04:46.515,80,1000,326,-54,925,313,174,952,-233,0
1970-01-01 00:04:46.531,90,980,316,-63,962,272,165,952,-233,0
1970-01-01 00:04:46.546,60,980,326,-54,944,303,184,961,-252,0
1970-01-01 00:04:46.562,90,1000,316,-45,962,313,184,952,-233,0
1970-01-01 00:04:46.578,90,980,326,-36,953,272,174,980,-223,0
1970-01-01 00:04:46.593,90,990,316,-27,944,292,174,961,-242,0
1970-01-01 00:04:46.609,90,980,316,-45,962,282,184,961,-242,0
1970-01-01 00:04:46.625,70,990,326,-45,953,282,174,961,-233,0
1970-01-01 00:04:46.640,70,990,326,-36,953,292,174,961,-262,0
1970-01-01 00:04:46.656,80,970,326,-45,953,292,184,971,-242,0
1970-01-01 00:04:46.671,101,1000,326,-72,944,313,165,961,-242,0
1970-01-01 00:04:46.687,90,980,316,-63,944,292,184,952,-262,0
1970-01-01 00:04:46.703,70,970,316,-63,944,292,174,952,-223,0
1970-01-01 00:04:46.718,60,990,336,-81,935,313,165,971,-252,0
1970-01-01 00:04:46.734,90,980,336,-81,962,292,174,971,-262,0
1970-01-01 00:04:46.750,90,990,356,-63,962,303,174,971,-242,0
1970-01-01 00:04:46.765,90,1000,326,-54,935,313,174,971,-242,0
1970-01-01 00:04:46.781,90,990,336,-45,944,313,174,952,-252,0
1970-01-01 00:04:46.796,101,990,316,-45,944,303,155,971,-262,0
1970-01-01 00:04:46.812,90,970,326,-36,953,272,155,961,-262,0
1970-01-01 00:04:46.828,90,980,346,-54,944,282,126,971,-242,0
1970-01-01 00:04:46.843,90,990,326,-72,953,292,145,971,-271,0
1970-01-01 00:04:46.859,70,980,336,-54,935,272,135,961,-252,0
1970-01-01 00:04:46.875,111,980,356,-63,944,282,135,961,-252,0
1970-01-01 00:04:46.890,90,970,346,-81,935,313,135,971,-271,0
1970-01-01 00:04:46.906,101,980,356,-63,925,323,135,971,-271,0
1970-01-01 00:04:46.921,101,1000,336,-54,953,282,155,971,-271,0
1970-01-01 00:04:46.937,101,1009,306,-54,935,313,116,971,-271,0
1970-01-01 00:04:46.953,80,980,336,-81,944,313,106,952,-262,0
1970-01-01 00:04:46.968,101,970,336,-81,944,303,116,961,-262,0
1970-01-01 00:04:46.984,90,980,336,-63,944,313,97,980,-281,0
1970-01-01 00:04:47.000,90,980,346,-90,935,313,106,952,-262,0
1970-01-01 00:04:47.015,111,970,356,-81,935,313,87,971,-271,0
1970-01-01 00:04:47.031,101,980,346,-81,935,292,97,990,-271,0
1970-01-01 00:04:47.046,80,970,336,-63,925,303,106,952,-242,0
1970-01-01 00:04:47.062,90,980,366,-72,935,303,87,961,-271,0
1970-01-01 00:04:47.078,90,980,346,-63,944,323,87,961,-271,0
1970-01-01 00:04:47.093,121,970,356,-72,935,343,106,980,-281,0
1970-01-01 00:04:47.109,101,970,366,-72,935,323,87,971,-271,0
1970-01-01 00:04:47.125,101,980,346,-72,944,323,87,971,-271,0
1970-01-01 00:04:47.140,101,990,346,-63,953,323,116,971,-262,0
1970-01-01 00:04:47.156,111,990,346,-45,925,333,116,971,-271,0
1970-01-01 00:04:47.171,101,970,346,-72,944,323,87,990,-252,0
1970-01-01 00:04:47.187,101,990,356,-63,944,303,106,961,-262,0
1970-01-01 00:04:47.203,111,970,346,-63,925,313,106,961,-262,0
1970-01-01 00:04:47.218,90,990,346,-72,953,303,106,971,-262,0
1970-01-01 00:04:47.234,121,980,346,-63,953,313,106,971,-281,0
1970-01-01 00:04:47.250,111,970,356,-54,962,303,106,990,-291,0
1970-01-01 00:04:47.265,90,980,356,-63,935,313,116,971,-291,0
1970-01-01 00:04:47.281,101,990,336,-72,953,323,126,971,-271,0
1970-01-01 00:04:47.296,101,970,346,-72,953,292,106,971,-252,0
1970-01-01 00:04:47.312,80,980,366,-54,935,303,116,961,-281,0
1970-01-01 00:04:47.328,121,970,346,-54,925,313,116,952,-281,0
1970-01-01 00:04:47.343,101,990,366,-72,944,313,116,952,-281,0
1970-01-01 00:04:47.359,101,970,356,-63,953,303,97,971,-271,0
1970-01-01 00:04:47.375,111,970,366,-63,944,313,126,971,-281,0
1970-01-01 00:04:47.390,111,980,366,-81,953,333,126,961,-271,0
1970-01-01 00:04:47.406,90,980,346,-63,935,313,135,971,-281,0
1970-01-01 00:04:47.421,111,980,336,-54,935,292,135,971,-281,0
1970-01-01 00:04:47.437,121,960,356,-72,953,292,135,961,-262,0
1970-01-01 00:04:47.453,101,980,346,-45,935,303,106,971,-271,0
1970-01-01 00:04:47.468,111,980,326,-72,953,272,126,961,-262,0
1970-01-01 00:04:47.484,111,980,356,-63,953,282,106,961,-262,0
1970-01-01 00:04:47.500,90,980,346,-81,944,303,106,961,-262,0
1970-01-01 00:04:47.515,90,970,346,-54,944,282,126,971,-271,0
1970-01-01 00:04:47.531,111,980,376,-54,935,323,116,961,-252,0
1970-01-01 00:04:47.546,101,980,356,-63,944,313,116,980,-262,0
1970-01-01 00:04:47.562,101,980,366,-81,935,343,135,971,-271,0
1970-01-01 00:04:47.578,101,980,346,-81,944,313,135,961,-252,0
1970-01-01 00:04:47.593,101,970,366,-72,935,313,116,961,-252,0
1970-01-01 00:04:47.609,101,980,366,-63,944,313,135,952,-281,0
1970-01-01 00:04:47.625,111,980,346,-54,944,292,135,961,-242,0
1970-01-01 00:04:47.640,111,980,346,-54,935,303,116,971,-262,0
1970-01-01 00:04:47.656,121,960,356,-54,935,303,126,980,-262,0
1970-01-01 00:04:47.671,111,980,356,-63,944,313,135,971,-281,0
1970-01-01 00:04:47.687,90,970,366,-54,935,313,135,971,-271,0
1970-01-01 00:04:47.703,101,980,356,-81,944,292,135,961,-242,0
1970-01-01 00:04:47.718,111,960,346,-72,935,303,135,952,-262,0
1970-01-01 00:04:47.734,80,970,366,-81,953,292,145,952,-271,0
1970-01-01 00:04:47.750,80,970,366,-81,944,292,145,952,-242,0
1970-01-01 00:04:47.765,111,960,366,-72,962,292,126,961,-262,0
1970-01-01 00:04:47.781,131,980,346,-90,935,333,126,961,-252,0
1970-01-01 00:04:47.796,141,970,356,-72,935,292,116,971,-252,0
1970-01-01 00:04:47.812,121,970,366,-54,935,303,116,980,-252,0
1970-01-01 00:04:47.828,131,980,366,-63,953,333,145,952,-233,0
1970-01-01 00:04:47.843,131,970,356,-72,935,303,126,980,-281,0
1970-01-01 00:04:47.859,121,960,376,-72,944,323,116,971,-262,0
1970-01-01 00:04:47.875,121,980,366,-45,935,303,135,980,-271,0
1970-01-01 00:04:47.890,111,960,346,-63,962,272,145,952,-262,0
1970-01-01 00:04:47.906,121,970,376,-54,953,292,135,980,-262,0
1970-01-01 00:04:47.921,111,970,366,-72,935,323,116,971,-252,0
1970-01-01 00:04:47.937,131,980,356,-72,935,313,116,971,-262,0
1970-01-01 00:04:47.953,121,980,366,-54,935,313,126,980,-271,0
1970-01-01 00:04:47.968,131,960,356,-72,953,323,126,971,-262,0
1970-01-01 00:04:47.984,131,980,346,-54,935,272,126,980,-291,0
1970-01-01 00:04:48.000,121,970,356,-27,916,323,116,980,-262,0
1970-01-01 00:04:48.015,141,960,346,-54,953,313,135,961,-262,0
1970-01-01 00:04:48.031,131,970,366,-54,953,303,135,971,-262,0
1970-01-01 00:04:48.046,131,980,356,-54,935,303,126,971,-252,0
1970-01-01 00:04:48.062,131,970,366,-72,944,313,135,952,-252,0
1970-01-01 00:04:48.078,121,970,356,-72,944,292,116,971,-262,0
1970-01-01 00:04:48.093,131,970,356,-63,944,333,135,961,-262,0
1970-01-01 00:04:48.109,111,990,346,-54,944,323,126,961,-271,0
1970-01-01 00:04:48.125,131,970,356,-63,953,292,126,980,-252,0
1970-01-01 00:04:48.140,131,960,356,-45,962,252,145,971,-262,0
1970-01-01 00:04:48.156,121,980,376,-63,944,292,145,961,-252,0
1970-01-01 00:04:48.171,121,980,356,-63,944,282,135,971,-242,0
1970-01-01 00:04:48.187,121,970,356,-63,944,313,135,971,-262,0
1970-01-01 00:04:48.203,121,970,366,-81,935,303,135,961,-252,0
1970-01-01 00:04:48.218,131,970,366,-81,944,313,116,961,-252,0
1970-01-01 00:04:48.234,111,970,366,-81,944,313,106,961,-271,0
1970-01-01 00:04:48.250,111,970,366,-72,953,333,126,971,-262,0
1970-01-01 00:04:48.265,121,970,356,-54,935,303,126,971,-262,0
1970-01-01 00:04:48.281,121,980,366,-63,925,303,106,961,-262,0
1970-01-01 00:04:48.296,121,960,356,-72,944,313,126,980,-242,0
1970-01-01 00:04:48.312,121,970,346,-81,935,323,126,980,-233,0
1970-01-01 00:04:48.328,101,970,376,-81,935,323,135,971,-252,0
1970-01-01 00:04:48.343,101,970,376,-81,944,303,135,971,-252,0
1970-01-01 00:04:48.359,131,980,366,-72,944,313,126,971,-252,0
1970-01-01 00:04:48.375,111,980,346,-72,953,303,126,971,-262,0
1970-01-01 00:04:48.390,131,970,366,-54,953,282,106,961,-262,0
1970-01-01 00:04:48.406,121,960,366,-54,953,282,126,980,-262,0
1970-01-01 00:04:48.421,111,980,356,-63,953,303,126,971,-271,0
1970-01-01 00:04:48.437,111,980,356,-63,953,272,126,971,-271,0
1970-01-01 00:04:48.453,121,980,346,-54,944,282,126,961,-252,0
1970-01-01 00:04:48.468,131,980,346,-81,944,303,135,980,-252,0
1970-01-01 00:04:48.484,131,970,366,-72,953,323,116,971,-233,0
1970-01-01 00:04:48.500,131,980,376,-72,944,313,126,971,-252,0
1970-01-01 00:04:48.515,111,980,366,-63,925,313,116,971,-252,0
1970-01-01 00:04:48.531,131,980,326,-63,925,313,116,961,-271,0
1970-01-01 00:04:48.546,131,980,326,-63,944,282,116,961,-271,0
1970-01-01 00:04:48.562,131,970,376,-81,953,292,116,980,-252,0
1970-01-01 00:04:48.578,111,970,376,-81,953,292,126,971,-252,0
1970-01-01 00:04:48.593,121,980,346,-90,944,323,126,971,-271,0
1970-01-01 00:04:48.609,111,960,366,-81,944,323,135,961,-242,0
1970-01-01 00:04:48.625,121,970,356,-81,953,323,135,952,-242,0
1970-01-01 00:04:48.640,131,970,356,-72,944,323,135,952,-271,0
1970-01-01 00:04:48.656,111,980,396,-90,944,313,116,980,-242,0
1970-01-01 00:04:48.671,121,970,346,-90,944,313,126,980,-262,0
1970-01-01 00:04:48.687,121,970,346,-100,953,313,126,980,-262,0
1970-01-01 00:04:48.703,121,970,366,-72,925,313,126,971,-252,0
1970-01-01 00:04:48.718,121,980,366,-72,953,303,116,980,-252,0
1970-01-01 00:04:48.734,131,960,366,-45,935,292,106,980,-242,0
1970-01-01 00:04:48.750,131,980,356,-54,944,272,126,990,-262,0
1970-01-01 00:04:48.765,131,970,326,-45,944,303,126,961,-252,0
1970-01-01 00:04:48.781,131,970,366,-54,944,282,135,961,-252,0
1970-01-01 00:04:48.796,141,980,366,-54,944,303,135,980,-242,0
1970-01-01 00:04:48.812,131,960,366,-54,944,303,135,961,-233,0
1970-01-01 00:04:48.828,141,960,366,-54,935,323,126,980,-242,0
1970-01-01 00:04:48.843,131,970,346,-72,944,323,126,971,-252,0
1970-01-01 00:04:48.859,131,970,346,-54,944,292,126,971,-252,0
1970-01-01 00:04:48.875,121,960,366,-63,953,292,126,961,-252,0
1970-01-01 00:04:48.890,131,970,366,-63,953,292,106,980,-233,0
1970-01-01 00:04:48.906,131,990,356,-72,944,313,126,971,-262,0
1970-01-01 00:04:48.921,131,970,366,-63,944,303,116,961,-242,0
1970-01-01 00:04:48.937,131,980,336,-54,944,303,126,980,-233,0
1970-01-01 00:04:48.953,131,970,376,-72,953,282,135,980,-242,0
1970-01-01 00:04:48.968,121,970,356,-54,944,292,135,990,-252,0
1970-01-01 00:04:48.984,141,980,346,-81,935,313,126,971,-252,0
1970-01-01 00:04:49.000,131,970,386,-72,935,313,135,990,-252,0
1970-01-01 00:04:49.015,141,970,356,-45,925,323,135,961,-252,0
1970-01-01 00:04:49.031,141,960,346,-45,925,323,126,980,-233,0
1970-01-01 00:04:49.046,141,960,366,-36,944,292,135,971,-262,0
1970-01-01 00:04:49.062,141,980,346,-36,935,323,135,961,-262,0
1970-01-01 00:04:49.078,141,980,346,-54,953,292,135,990,-252,0
1970-01-01 00:04:49.093,121,970,356,-54,944,292,135,990,-242,0
1970-01-01 00:04:49.109,121,970,356,-45,944,313,145,961,-242,0
1970-01-01 00:04:49.125,131,950,366,-72,953,292,135,980,-233,0
1970-01-01 00:04:49.140,111,970,366,-72,953,303,135,980,-252,0
1970-01-01 00:04:49.156,121,990,346,-54,944,292,145,952,-252,0
1970-01-01 00:04:49.171,141,980,366,-45,925,323,126,980,-252,0
1970-01-01 00:04:49.187,121,980,366,-72,944,313,135,980,-242,0
1970-01-01 00:04:49.203,131,970,376,-54,944,292,135,980,-242,0
1970-01-01 00:04:49.218,131,970,366,-45,935,313,155,952,-223,0
1970-01-01 00:04:49.234,121,980,366,-63,944,303,135,990,-233,0
1970-01-01 00:04:49.250,131,960,356,-54,944,303,145,971,-252,0
1970-01-01 00:04:49.265,131,970,366,-72,944,303,135,952,-242,0
1970-01-01 00:04:49.281,131,970,356,-54,944,303,135,971,-242,0
1970-01-01 00:04:49.296,121,980,366,-54,944,303,135,980,-252,0
1970-01-01 00:04:49.312,131,980,356,-72,953,303,135,952,-233,0
1970-01-01 00:04:49.328,141,960,366,-45,953,303,126,971,-252,0
1970-01-01 00:04:49.343,131,980,356,-54,953,272,135,971,-262,0
1970-01-01 00:04:49.359,121,960,346,-63,953,292,116,971,-262,0
1970-01-01 00:04:49.375,111,970,366,-27,944,303,135,971,-262,0
1970-01-01 00:04:49.390,131,980,346,-63,953,313,145,971,-262,0
1970-01-01 00:04:49.406,131,950,366,-45,925,292,145,961,-252,0
1970-01-01 00:04:49.421,131,950,366,-36,944,303,135,961,-262,0
1970-01-01 00:04:49.437,131,990,356,-45,935,282,135,980,-262,0
1970-01-01 00:04:49.453,121,970,346,-54,944,292,145,971,-233,0
1970-01-01 00:04:49.468,121,1000,336,-63,953,282,135,971,-242,0
1970-01-01 00:04:49.484,121,980,346,-45,925,292,145,971,-271,0
1970-01-01 00:04:49.500,131,960,346,-45,944,282,155,952,-252,0
1970-01-01 00:04:49.515,111,970,376,-63,925,282,126,980,-242,0
1970-01-01 00:04:49.531,121,970,346,-54,935,303,135,980,-271,0
1970-01-01 00:04:49.546,111,970,346,-63,953,292,135,961,-252,0
1970-01-01 00:04:49.562,141,980,336,-54,935,303,135,961,-252,0
1970-01-01 00:04:49.578,121,970,346,-72,944,323,116,971,-242,0
1970-01-01 00:04:49.593,111,980,356,-72,935,303,126,971,-262,0
1970-01-01 00:04:49.609,101,970,346,-90,944,303,145,971,-291,0
1970-01-01 00:04:49.625,111,980,346,-90,944,303,126,971,-281,0
1970-01-01 00:04:49.640,111,980,336,-72,944,282,126,971,-281,0
1970-01-01 00:04:49.656,121,980,326,-81,953,282,126,952,-262,0
1970-01-01 00:04:49.671,101,970,356,-81,953,282,106,961,-252,0
1970-01-01 00:04:49.687,111,1000,356,-63,935,313,116,980,-262,0
1970-01-01 00:04:49.703,111,990,336,-72,953,313,126,971,-252,0
1970-01-01 00:04:49.718,121,970,336,-72,953,313,97,980,-252,0
1970-01-01 00:04:49.734,101,990,336,-72,944,282,116,961,-271,0
1970-01-01 00:04:49.750,90,990,336,-72,944,303,116,961,-281,0
1970-01-01 00:04:49.765,111,980,316,-90,944,303,87,980,-262,0
1970-01-01 00:04:49.781,111,970,326,-81,953,282,106,990,-271,0
1970-01-01 00:04:49.796,111,990,336,-72,925,303,116,961,-252,0
1970-01-01 00:04:49.812,101,990,316,-90,953,292,97,971,-281,0
1970-01-01 00:04:49.828,90,1000,316,-81,953,303,106,961,-252,0
1970-01-01 00:04:49.843,111,980,306,-63,935,323,126,952,-281,0
1970-01-01 00:04:49.859,111,980,316,-72,935,303,106,961,-271,0
1970-01-01 00:04:49.875,90,1000,326,-72,953,303,126,952,-262,0
1970-01-01 00:04:49.890,111,1000,326,-63,953,313,116,961,-271,0
1970-01-01 00:04:49.906,111,1009,297,-54,935,303,126,980,-281,0
1970-01-01 00:04:49.921,111,970,316,-63,944,303,126,971,-242,0
1970-01-01 00:04:49.937,111,970,326,-54,944,292,135,961,-271,0
1970-01-01 00:04:49.953,111,990,316,-63,944,292,126,961,-281,0
1970-01-01 00:04:49.968,101,990,316,-81,953,292,145,952,-281,0
1970-01-01 00:04:49.984,111,1000,297,-63,944,282,145,980,-281,0
1970-01-01 00:04:50.000,111,990,316,-72,953,282,145,971,-271,0
1970-01-01 00:04:50.015,121,980,336,-63,935,282,155,971,-252,0
1970-01-01 00:04:50.031,90,980,336,-72,944,292,155,961,-242,0
1970-01-01 00:04:50.046,121,1000,316,-63,953,292,174,933,-252,0
1970-01-01 00:04:50.062,111,980,326,-63,944,292,165,961,-271,0
1970-01-01 00:04:50.078,111,990,326,-54,944,303,155,952,-271,0
1970-01-01 00:04:50.093,111,990,326,-54,944,313,145,971,-262,0
1970-01-01 00:04:50.109,131,990,326,-45,953,272,165,961,-271,0
1970-01-01 00:04:50.125,111,970,336,-63,935,292,165,961,-252,0
1970-01-01 00:04:50.140,121,990,316,-63,944,303,145,961,-252,0
1970-01-01 00:04:50.156,121,1000,306,-63,953,303,165,961,-252,0
1970-01-01 00:04:50.171,121,1000,297,-63,935,313,165,952,-262,0
1970-01-01 00:04:50.187,111,980,326,-63,944,292,155,971,-262,0
1970-01-01 00:04:50.203,90,990,316,-54,953,303,145,961,-242,0
1970-01-01 00:04:50.218,90,990,316,-54,953,292,165,961,-252,0
1970-01-01 00:04:50.234,131,970,316,-54,935,303,155,961,-262,0
1970-01-01 00:04:50.250,101,1000,326,-54,953,303,174,952,-242,0
1970-01-01 00:04:50.265,111,1000,326,-54,944,282,155,971,-242,0
1970-01-01 00:04:50.281,111,980,316,-54,944,292,165,961,-262,0
1970-01-01 00:04:50.296,111,1000,316,-63,944,303,165,961,-262,0
1970-01-01 00:04:50.312,131,980,316,-63,944,303,165,961,-271,0
1970-01-01 00:04:50.328,101,1000,326,-54,935,323,165,971,-252,0
1970-01-01 00:04:50.343,121,990,326,-45,953,303,155,971,-271,0
1970-01-01 00:04:50.359,111,980,316,-54,944,303,155,971,-252,0
1970-01-01 00:04:50.375,121,970,297,-63,944,303,165,990,-252,0
1970-01-01 00:04:50.390,121,980,326,-63,953,272,155,980,-271,0
1970-01-01 00:04:50.406,101,980,326,-54,944,313,155,980,-271,0
1970-01-01 00:04:50.421,131,1000,306,-63,962,292,174,961,-242,0
1970-01-01 00:04:50.437,121,990,316,-45,953,303,155,971,-281,0
1970-01-01 00:04:50.453,131,980,306,-54,944,303,174,952,-271,0
1970-01-01 00:04:50.468,121,980,326,-63,944,292,165,961,-271,0
1970-01-01 00:04:50.484,111,980,346,-45,944,303,165,952,-252,0
1970-01-01 00:04:50.500,121,990,306,-45,962,292,174,961,-252,0
1970-01-01 00:04:50.515,131,990,326,-54,953,303,165,961,-233,0
1970-01-01 00:04:50.531,131,970,326,-45,935,303,155,952,-242,0
1970-01-01 00:04:50.546,121,980,326,-36,953,303,155,971,-262,0
1970-01-01 00:04:50.562,121,970,326,-36,953,303,155,961,-242,0
1970-01-01 00:04:50.578,121,990,336,-36,935,303,165,952,-262,0
1970-01-01 00:04:50.593,131,980,326,-63,953,303,165,961,-252,0
1970-01-01 00:04:50.609,111,990,336,-54,944,282,165,971,-271,0
1970-01-01 00:04:50.625,111,980,326,-54,935,303,165,942,-252,0
1970-01-01 00:04:50.640,111,980,336,-72,935,303,165,952,-262,0
1970-01-01 00:04:50.656,121,1000,316,-54,935,313,155,971,-252,0
1970-01-01 00:04:50.671,121,970,336,-63,944,303,174,952,-262,0
1970-01-01 00:04:50.687,111,990,326,-63,935,323,155,961,-262,0
1970-01-01 00:04:50.703,121,980,316,-63,944,303,145,971,-281,0
1970-01-01 00:04:50.718,101,990,336,-72,953,323,145,971,-281,0
1970-01-01 00:04:50.734,131,980,326,-54,935,313,155,952,-262,0
1970-01-01 00:04:50.750,121,980,316,-72,953,313,135,961,-262,0
1970-01-01 00:04:50.765,111,980,346,-54,935,303,145,971,-271,0
1970-01-01 00:04:50.781,101,970,336,-72,944,292,145,971,-271,0
1970-01-01 00:04:50.796,121,980,336,-72,935,313,126,971,-262,0
1970-01-01 00:04:50.812,121,990,316,-81,953,303,145,933,-262,0
1970-01-01 00:04:50.828,101,990,336,-72,944,272,126,971,-252,0
1970-01-01 00:04:50.843,111,990,356,-63,944,323,135,961,-271,0
1970-01-01 00:04:50.859,111,990,316,-81,944,303,126,980,-271,0
1970-01-01 00:04:50.875,111,970,346,-72,944,303,106,971,-252,0
1970-01-01 00:04:50.890,111,990,336,-81,953,292,126,961,-262,0
1970-01-01 00:04:50.906,111,980,326,-63,925,292,126,971,-271,0
1970-01-01 00:04:50.921,111,960,336,-81,944,303,97,971,-252,0
1970-01-01 00:04:50.937,90,990,306,-72,953,292,135,961,-281,0
1970-01-01 00:04:50.953,90,980,326,-63,953,272,126,971,-271,0
1970-01-01 00:04:50.968,111,970,336,-90,944,292,135,961,-262,0
1970-01-01 00:04:50.984,101,970,326,-72,944,292,116,980,-291,0
1970-01-01 00:04:51.000,111,960,326,-81,944,292,116,961,-271,0
1970-01-01 00:04:51.015,101,980,316,-81,944,292,135,971,-262,0
1970-01-01 00:04:51.031,90,980,326,-72,944,323,106,961,-281,0
1970-01-01 00:04:51.046,90,990,336,-54,944,272,126,971,-271,0
1970-01-01 00:04:51.062,111,980,316,-63,935,303,126,952,-262,0
1970-01-01 00:04:51.078,101,1000,306,-90,944,303,126,971,-271,0
1970-01-01 00:04:51.093,111,980,297,-81,953,292,126,952,-271,0
1970-01-01 00:04:51.109,111,970,316,-81,944,303,135,961,-252,0
1970-01-01 00:04:51.125,90,990,326,-72,925,292,126,971,-262,0
